    Step    Atoms         KinEng            rke         Volume 
  252900    42351   0.0095014508   0.0021167527         0.0051 
  253000    42351    0.011344148   0.0020839162         0.0051 
  253100    42351    0.012337185   0.0020586803         0.0051 
  253200    42351    0.011401657   0.0020412132         0.0051 
  253300    42351    0.010558123     0.00200948         0.0051 
  253400    42351    0.010370849   0.0020251677         0.0051 
  253500    42351    0.010133488    0.002017586         0.0051 
  253600    42351   0.0099704784   0.0019689538         0.0051 
  253700    42351    0.010857511    0.001977761         0.0051 
  253800    42351    0.010952041   0.0019469659         0.0051 
  253900    42351    0.012243439   0.0019271837         0.0051 
  254000    42351    0.012004101   0.0019870378         0.0051 
  254100    42383    0.011634621   0.0020087247         0.0051 
  254200    42383    0.012071492   0.0020349049         0.0051 
  254300    42383    0.012348112    0.002010386         0.0051 
  254400    42383    0.012873132   0.0019954109         0.0051 
  254500    42383    0.012028907   0.0020022442         0.0051 
  254600    42383   0.0097999202   0.0019888397         0.0051 
  254700    42383    0.011316663   0.0019246392         0.0051 
  254800    42383    0.010497605   0.0019418748         0.0051 
  254900    42383    0.011168752   0.0019160715         0.0051 
  255000    42383    0.014291346   0.0018573938         0.0051 
  255100    42383    0.013831559   0.0019041489         0.0051 
  255200    42383     0.01306221   0.0020012139         0.0051 
  255300    42383    0.012830819   0.0020887176         0.0051 
  255400    42383    0.013298696   0.0020470191         0.0051 
  255500    42383    0.011454911   0.0020210211         0.0051 
  255600    42383    0.014734995   0.0020478871         0.0051 
  255700    42383    0.013139092    0.002091638         0.0051 
  255800    42383    0.013677396   0.0021378434         0.0051 
  255900    42383    0.013538167   0.0022528847         0.0051 
  256000    42383    0.013031436   0.0022651777         0.0051 
  256100    42414    0.011822954   0.0022372264         0.0051 
  256200    42414    0.012160869   0.0021909308         0.0051 
  256300    42414    0.011790288     0.00215808         0.0051 
  256400    42414    0.011497816    0.002132753         0.0051 
  256500    42414   0.0099264556   0.0021349124         0.0051 
  256600    42414   0.0092626927   0.0020828485         0.0051 
  256700    42414    0.010792526    0.002035287         0.0051 
  256800    42414    0.011078665   0.0020249874         0.0051 
  256900    42414    0.011889202   0.0020674045         0.0051 
  257000    42414    0.012794797   0.0020305574         0.0051 
  257100    42414    0.012620365   0.0020578305         0.0051 
  257200    42414    0.012530678   0.0020972965         0.0051 
  257300    42414    0.011935193    0.002206298         0.0051 
  257400    42414    0.010728677   0.0022184881         0.0051 
  257500    42414    0.011009664   0.0022456219         0.0051 
  257600    42414   0.0095430065   0.0021946923         0.0051 
  257700    42414    0.011413982   0.0021387314         0.0051 
  257800    42414    0.011362505   0.0021052738         0.0051 
  257900    42414    0.012633332   0.0020547708         0.0051 
  258000    42414    0.014399825   0.0020277335         0.0051 
  258100    42446    0.012524554   0.0020356798         0.0051 
  258200    42446    0.011472344   0.0021021105         0.0051 
  258300    42446    0.012470841   0.0020827882         0.0051 
  258400    42446    0.012054452   0.0020587824         0.0051 
  258500    42446    0.011914686   0.0020696882         0.0051 
  258600    42446    0.011928778   0.0020927982         0.0051 
  258700    42446    0.010852172   0.0021186098         0.0051 
  258800    42446    0.011214161    0.002138645         0.0051 
  258900    42446    0.011454327   0.0021527966         0.0051 
  259000    42445    0.010543501   0.0021545383         0.0051 
  259100    42445    0.011399148   0.0021124127         0.0051 
  259200    42445    0.012488854   0.0020766461         0.0051 
  259300    42445    0.011770558   0.0022348286         0.0051 
  259400    42445    0.012342979   0.0022129466         0.0051 
  259500    42445    0.011392391   0.0022498432         0.0051 
  259600    42445    0.010342892   0.0021981271         0.0051 
  259700    42445   0.0093570286   0.0022342924         0.0051 
  259800    42445   0.0094290458   0.0022094905         0.0051 
  259900    42445   0.0087269693   0.0021797769         0.0051 
  260000    42445    0.008392691   0.0021421393         0.0051 
  260100    42476   0.0097393536   0.0021550886         0.0051 
  260200    42476    0.010634939   0.0021779444         0.0051 
  260300    42476    0.011610554    0.002153237         0.0051 
  260400    42476    0.012631062   0.0021170886         0.0051 
  260500    42476    0.013847838   0.0021356021         0.0051 
  260600    42476    0.013607905   0.0022041416         0.0051 
  260700    42476    0.012662134   0.0022231069         0.0051 
  260800    42476    0.012042859   0.0022381529         0.0051 
  260900    42476    0.010495787   0.0022369178         0.0051 
  261000    42476    0.011508488   0.0022785414         0.0051 
  261100    42476    0.012270489   0.0022612915         0.0051 
  261200    42476    0.012683511   0.0022623443         0.0051 
  261300    42476    0.013015774    0.002304603         0.0051 
  261400    42476    0.011218418   0.0022953297         0.0051 
  261500    42476   0.0097911261   0.0022964932         0.0051 
  261600    42476   0.0093057387   0.0022551905         0.0051 
  261700    42476   0.0082942461   0.0022338257         0.0051 
  261800    42476    0.007674706   0.0021651971         0.0051 
  261900    42476   0.0074697478   0.0021638389         0.0051 
  262000    42476     0.01070696   0.0021610185         0.0051 
  262100    42508    0.010899971   0.0021388451         0.0051 
  262200    42508    0.010665493   0.0021257126         0.0051 
  262300    42508    0.011947772   0.0021473956         0.0051 
  262400    42508    0.011750098   0.0021737735         0.0051 
  262500    42508    0.010702254   0.0021461666         0.0051 
  262600    42508    0.011064916   0.0021532863         0.0051 
  262700    42508    0.011446336   0.0021210603         0.0051 
  262800    42507    0.013563431   0.0021063316         0.0051 
  262900    42507    0.014903982   0.0020706212         0.0051 
  263000    42507     0.01462595   0.0021347081         0.0051 
  263100    42507    0.012745956   0.0021785205         0.0051 
  263200    42507     0.01103862   0.0022029406         0.0051 
  263300    42507   0.0094727069   0.0022546557         0.0051 
  263400    42507    0.012645222   0.0023197673         0.0051 
  263500    42506    0.011878019   0.0022180013         0.0051 
  263600    42506    0.011727797   0.0021903875         0.0051 
  263700    42506    0.010514258   0.0021263727         0.0051 
  263800    42506    0.012078508   0.0021255193         0.0051 
  263900    42506    0.013415295   0.0021656257         0.0051 
  264000    42506    0.011889516   0.0022256691         0.0051 
  264100    42537    0.011877317   0.0022100986         0.0051 
  264200    42537    0.011553131   0.0021869404         0.0051 
  264300    42537     0.01143464   0.0021769097         0.0051 
  264400    42537    0.013796667   0.0021464061         0.0051 
  264500    42537    0.014513667   0.0021213926         0.0051 
  264600    42537    0.014143774   0.0021476328         0.0051 
  264700    42537    0.011586906   0.0022233074         0.0051 
  264800    42537    0.010492487    0.002288556         0.0051 
  264900    42537    0.011074161   0.0022388737         0.0051 
  265000    42537    0.010956082   0.0022490747         0.0051 
  265100    42537    0.010096716   0.0022347052         0.0051 
  265200    42537    0.011272862   0.0021684582         0.0051 
  265300    42537    0.011619032   0.0021976442         0.0051 
  265400    42537    0.012020044   0.0022111093         0.0051 
  265500    42537    0.010861998   0.0022070609         0.0051 
  265600    42537   0.0096122243   0.0022093098         0.0051 
  265700    42537   0.0089961765   0.0021489356         0.0051 
  265800    42537   0.0099297085   0.0021346012         0.0051 
  265900    42536   0.0097007536   0.0021232347         0.0051 
  266000    42536    0.010084105   0.0021001137         0.0051 
  266100    42568    0.012298955   0.0020769043         0.0051 
  266200    42568    0.013383148   0.0020677642         0.0051 
  266300    42568    0.014669847   0.0020683306         0.0051 
  266400    42568    0.014072807   0.0020924797         0.0051 
  266500    42568    0.013126596   0.0020876834         0.0051 
  266600    42567   0.0099658603   0.0021426145         0.0051 
  266700    42567   0.0088994934   0.0020936464         0.0051 
  266800    42567   0.0094117941   0.0021317329         0.0051 
  266900    42567    0.011630548   0.0020789439         0.0051 
  267000    42567     0.01218678   0.0021828982         0.0051 
  267100    42567     0.01174832    0.002130281         0.0051 
  267200    42567    0.011205525    0.002171427         0.0051 
  267300    42567     0.01226679   0.0021514932         0.0051 
  267400    42567    0.012476304   0.0021744776         0.0051 
  267500    42567    0.011278966   0.0022126162         0.0051 
  267600    42567   0.0097877935   0.0021954542         0.0051 
  267700    42567     0.01066554   0.0021755137         0.0051 
  267800    42567   0.0090229458   0.0021718577         0.0051 
  267900    42567   0.0086440827   0.0021326019         0.0051 
  268000    42567   0.0097985794   0.0020644536         0.0051 
  268100    42599    0.010767005   0.0020380011         0.0051 
  268200    42599    0.015395346   0.0020044256         0.0051 
  268300    42599    0.013224474   0.0020385754         0.0051 
  268400    42599    0.012690732   0.0020646652         0.0051 
  268500    42599    0.011785072   0.0021011059         0.0051 
  268600    42599    0.012773554    0.002170741         0.0051 
  268700    42599    0.013414691   0.0021954588         0.0051 
  268800    42599    0.012564481    0.002196615         0.0051 
  268900    42599    0.012366998   0.0021482216         0.0051 
  269000    42599    0.010799048   0.0021339665         0.0051 
  269100    42599    0.011911859   0.0021316895         0.0051 
  269200    42599    0.010217946   0.0021779102         0.0051 
  269300    42599    0.011734112   0.0021749241         0.0051 
  269400    42599    0.010751934   0.0022270037         0.0051 
  269500    42599    0.010573721   0.0022254777         0.0051 
  269600    42599   0.0099263517   0.0021581211         0.0051 
  269700    42599   0.0085693753   0.0021189309         0.0051 
  269800    42599    0.007650128   0.0020685682         0.0051 
  269900    42599   0.0076787391   0.0020680997         0.0051 
  270000    42599   0.0099037839   0.0020129824         0.0051 
  270100    42631    0.010189341   0.0019804101         0.0051 
  270200    42631   0.0094778769   0.0020283216         0.0051 
  270300    42631    0.010647811   0.0020319227         0.0051 
  270400    42631    0.011571751   0.0020911552         0.0051 
  270500    42631    0.011575086   0.0020688882         0.0051 
  270600    42631    0.011854522   0.0020644925         0.0051 
  270700    42631     0.01195662   0.0021216494         0.0051 
  270800    42631    0.012520402   0.0021156283         0.0051 
  270900    42630    0.012813643   0.0021043754         0.0051 
  271000    42630    0.014706154   0.0020935205         0.0051 
  271100    42629    0.013887186    0.002105452         0.0051 
  271200    42629    0.012619059    0.002139568         0.0051 
  271300    42629     0.01100137   0.0021157061         0.0051 
  271400    42629    0.010756834   0.0021452647         0.0051 
  271500    42629    0.010029812   0.0021632534         0.0051 
  271600    42629    0.011389752   0.0021069906         0.0051 
  271700    42629    0.010393909   0.0021006848         0.0051 
  271800    42629   0.0093953323   0.0020994892         0.0051 
  271900    42629    0.010739181   0.0020931494         0.0051 
  272000    42629    0.010325731   0.0020736894         0.0051 
  272100    42661    0.011438966   0.0020268544         0.0051 
  272200    42661    0.011135801   0.0020419109         0.0051 
  272300    42661    0.012058512   0.0020020152         0.0051 
  272400    42661    0.011846233   0.0019953147         0.0051 
  272500    42661    0.013414524   0.0019992534         0.0051 
  272600    42661    0.012000271   0.0019854361         0.0051 
  272700    42661    0.012532905   0.0019657109         0.0051 
  272800    42661    0.013481628   0.0019469961         0.0051 
  272900    42660    0.014316796   0.0019812149         0.0051 
  273000    42660    0.013138963   0.0020125441         0.0051 
  273100    42660    0.012617435   0.0020418833         0.0051 
  273200    42660    0.012320153   0.0020671634         0.0051 
  273300    42660    0.010497566   0.0021029773         0.0051 
  273400    42660     0.01073111    0.002107811         0.0051 
  273500    42660   0.0099548947   0.0020183362         0.0051 
  273600    42660    0.010622385   0.0020458296         0.0051 
  273700    42660   0.0096859266   0.0020253606         0.0051 
  273800    42660    0.010583346   0.0020464391         0.0051 
  273900    42660    0.011836939   0.0020294731         0.0051 
  274000    42660    0.012709714   0.0020506457         0.0051 
  274100    42692    0.012060132    0.002007316         0.0051 
  274200    42692    0.011408313   0.0019882543         0.0051 
  274300    42692    0.013005205   0.0020362956         0.0051 
  274400    42692    0.012614527   0.0020235769         0.0051 
  274500    42692    0.012881276   0.0020082555         0.0051 
  274600    42692    0.013571935   0.0019773072         0.0051 
  274700    42692    0.014678516   0.0019435132         0.0051 
  274800    42692    0.014446151   0.0019681906         0.0051 
  274900    42692    0.013116828   0.0020030494         0.0051 
  275000    42692     0.01239793   0.0020012923         0.0051 
  275100    42692    0.011791403   0.0020632213         0.0051 
  275200    42692    0.012821363     0.00203365         0.0051 
  275300    42692    0.012944714   0.0020413943         0.0051 
  275400    42692    0.012686278   0.0020118672         0.0051 
  275500    42692    0.012484127   0.0020436754         0.0051 
  275600    42692    0.011131254   0.0020614617         0.0051 
  275700    42692    0.011386946   0.0020373607         0.0051 
  275800    42692    0.011779475    0.002026563         0.0051 
  275900    42692     0.01077331   0.0020100392         0.0051 
  276000    42692    0.010430269   0.0019784081         0.0051 
  276100    42724    0.010110712   0.0019403895         0.0051 
  276200    42724     0.01108225   0.0019259274         0.0051 
  276300    42724    0.011413259    0.002026259         0.0051 
  276400    42724    0.010264145    0.002050007         0.0051 
  276500    42724   0.0099852555   0.0020780035         0.0051 
  276600    42724    0.011058096   0.0020228828         0.0051 
  276700    42724    0.009974348   0.0019799868         0.0051 
  276800    42724    0.011233038   0.0019713217         0.0051 
  276900    42724    0.012750833     0.00192291         0.0051 
  277000    42724    0.012780611   0.0019464658         0.0051 
  277100    42724    0.012614246   0.0019609419         0.0051 
  277200    42724    0.010316099   0.0020167621         0.0051 
  277300    42724    0.009470172   0.0020200226         0.0051 
  277400    42724    0.009611447   0.0019892395         0.0051 
  277500    42724    0.012184504   0.0019651643         0.0051 
  277600    42723    0.010651357    0.001923322         0.0051 
  277700    42723    0.010763159   0.0018869427         0.0051 
  277800    42723    0.011894025   0.0018512202         0.0051 
  277900    42723    0.012604052   0.0018138839         0.0051 
  278000    42723    0.011700551   0.0017922187         0.0051 
  278100    42754    0.011312883   0.0017937195         0.0051 
  278200    42754    0.010576615    0.001793055         0.0051 
  278300    42754    0.011076078   0.0017645324         0.0051 
  278400    42754   0.0096858402   0.0018228362         0.0051 
  278500    42754   0.0098200297   0.0018368973         0.0051 
  278600    42754    0.011820898   0.0018196068         0.0051 
  278700    42754    0.013152592   0.0018240915         0.0051 
  278800    42754    0.011929697   0.0018130395         0.0051 
  278900    42754    0.012178756   0.0018145017         0.0051 
  279000    42754    0.013726554   0.0017857172         0.0051 
  279100    42754    0.013039661   0.0018596847         0.0051 
  279200    42754    0.012686773   0.0019113853         0.0051 
  279300    42754    0.011961118   0.0018763672         0.0051 
  279400    42753   0.0086815448   0.0019619211         0.0051 
  279500    42753   0.0085510852   0.0019614512         0.0051 
  279600    42753   0.0088383906   0.0019423874         0.0051 
  279700    42753   0.0096381247   0.0018550284         0.0051 
  279800    42753   0.0096206275   0.0018252856         0.0051 
  279900    42753    0.008335622   0.0018510342         0.0051 
  280000    42753   0.0094313867   0.0017703604         0.0051 
  280100    42785   0.0098683046   0.0018070312         0.0051 
  280200    42785    0.012835746   0.0017745954         0.0051 
  280300    42785    0.014247083   0.0017877545         0.0051 
  280400    42785    0.013057048   0.0018313011         0.0051 
  280500    42784    0.013868236   0.0018496161         0.0051 
  280600    42784    0.012815873   0.0019514464         0.0051 
  280700    42784    0.010627711     0.00192021         0.0051 
  280800    42784     0.01254994   0.0019321796         0.0051 
  280900    42784    0.012917702   0.0019691886         0.0051 
  281000    42784    0.011574165   0.0020851396         0.0051 
  281100    42784     0.01162758    0.002054784         0.0051 
  281200    42784    0.010575758   0.0020482494         0.0051 
  281300    42783    0.011099376   0.0019948587         0.0051 
  281400    42783    0.010399556   0.0019536824         0.0051 
  281500    42783   0.0087095519   0.0019199317         0.0051 
  281600    42783   0.0091658954   0.0019390845         0.0051 
  281700    42783   0.0092450132   0.0018749453         0.0051 
  281800    42783   0.0084581405   0.0018368685         0.0051 
  281900    42783   0.0095033164   0.0018046349         0.0051 
  282000    42783   0.0099274758    0.001753655         0.0051 
  282100    42814    0.010922209   0.0017429633         0.0051 
  282200    42814    0.010222245   0.0017277767         0.0051 
  282300    42814    0.011759692   0.0017093663         0.0051 
  282400    42814    0.012926085   0.0018218709         0.0051 
  282500    42814    0.010491181    0.001877845         0.0051 
  282600    42814    0.010899135   0.0018312566         0.0051 
  282700    42814    0.010751068   0.0018573925         0.0051 
  282800    42814     0.01354319   0.0018620581         0.0051 
  282900    42814    0.012364174    0.001936168         0.0051 
  283000    42814    0.013592936   0.0019588606         0.0051 
  283100    42814    0.014004936   0.0019188309         0.0051 
  283200    42814    0.013239296   0.0020194574         0.0051 
  283300    42814    0.013475483   0.0019934274         0.0051 
  283400    42814    0.015188818   0.0020219516         0.0051 
  283500    42814    0.013498791   0.0020069764         0.0051 
  283600    42814    0.012042283   0.0020766266         0.0051 
  283700    42814    0.012246566   0.0020846938         0.0051 
  283800    42814    0.010316855   0.0020195305         0.0051 
  283900    42814    0.010170405     0.00197308         0.0051 
  284000    42814    0.010039181    0.001957221         0.0051 
  284100    42845   0.0095160512   0.0019326988         0.0051 
  284200    42845    0.010003835    0.001955079         0.0051 
  284300    42845   0.0089216137   0.0019377907         0.0051 
  284400    42845    0.010221243   0.0018560585         0.0051 
  284500    42845    0.010628137   0.0018391878         0.0051 
  284600    42845    0.011016015   0.0017979942         0.0051 
  284700    42845    0.011811246    0.001804647         0.0051 
  284800    42845    0.011311686    0.001822271         0.0051 
  284900    42845     0.01256685   0.0018573656         0.0051 
  285000    42845    0.013282246   0.0018320495         0.0051 
  285100    42845    0.011959486   0.0017925585         0.0051 
  285200    42845    0.011436759   0.0017961915         0.0051 
  285300    42845    0.010886627   0.0018165217         0.0051 
  285400    42845   0.0079499964   0.0018924757         0.0051 
  285500    42845   0.0075290648    0.001817099         0.0051 
  285600    42845   0.0079680706   0.0017998881         0.0051 
  285700    42845   0.0074292296     0.00174913         0.0051 
  285800    42845   0.0072027787   0.0017188989         0.0051 
  285900    42845    0.010563638   0.0017109433         0.0051 
  286000    42845    0.009333032   0.0017788627         0.0051 
  286100    42876    0.011404065   0.0017503801         0.0051 
  286200    42876    0.013415913   0.0016937945         0.0051 
  286300    42876    0.013315327   0.0017825978         0.0051 
  286400    42876    0.012590149   0.0017499632         0.0051 
  286500    42876    0.012463192    0.001734349         0.0051 
  286600    42875    0.010265202   0.0017779956         0.0051 
  286700    42875    0.010267864   0.0018502793         0.0051 
  286800    42875   0.0098637192   0.0018250299         0.0051 
  286900    42875    0.012792314    0.001848895         0.0051 
  287000    42875    0.012856245   0.0019666403         0.0051 
  287100    42875    0.013327072   0.0020222253         0.0051 
  287200    42875    0.013230602   0.0020501375         0.0051 
  287300    42875    0.012386988   0.0020608463         0.0051 
  287400    42875    0.012066285   0.0020648858         0.0051 
  287500    42875    0.010228514   0.0020104456         0.0051 
  287600    42875   0.0091809424    0.001949303         0.0051 
  287700    42875    0.010339483    0.001910371         0.0051 
  287800    42875   0.0082495955   0.0019161499         0.0051 
  287900    42875   0.0075526259   0.0018993208         0.0051 
  288000    42875   0.0069936669   0.0018846516         0.0051 
  288100    42907   0.0075586893   0.0018575285         0.0051 
  288200    42907   0.0085322718   0.0018319272         0.0051 
  288300    42907    0.010046806   0.0018394082         0.0051 
  288400    42907    0.012342256   0.0018507574         0.0051 
  288500    42907    0.012614713   0.0019399432         0.0051 
  288600    42907    0.010720566   0.0020702709         0.0051 
  288700    42907    0.010410695   0.0020744251         0.0051 
  288800    42907    0.011061171   0.0020759679         0.0051 
  288900    42907    0.012380487   0.0020494598         0.0051 
  289000    42907    0.012374123   0.0020313931         0.0051 
  289100    42907    0.011334685    0.002012769         0.0051 
  289200    42907    0.010970907   0.0019770394         0.0051 
  289300    42907    0.009000337   0.0019848013         0.0051 
  289400    42907   0.0094993342    0.002026635         0.0051 
  289500    42907   0.0087249994   0.0019687003         0.0051 
  289600    42907   0.0081973716   0.0019560086         0.0051 
  289700    42907   0.0089816464   0.0019061676         0.0051 
  289800    42907   0.0079253951   0.0019091344         0.0051 
  289900    42907   0.0094848015   0.0018921302         0.0051 
  290000    42907    0.011425468   0.0018687465         0.0051 
  290100    42939    0.012216249   0.0018476532         0.0051 
  290200    42939    0.014351626   0.0018784576         0.0051 
  290300    42939     0.01371994   0.0019541361         0.0051 
  290400    42939    0.013018553    0.002064178         0.0051 
  290500    42939    0.012552816   0.0020293217         0.0051 
  290600    42939     0.01078635   0.0020525351         0.0051 
  290700    42939   0.0095852952   0.0020266756         0.0051 
  290800    42939    0.013063834   0.0019860145         0.0051 
  290900    42939    0.012397084   0.0020091187         0.0051 
  291000    42939    0.013523963   0.0019806391         0.0051 
  291100    42939    0.012963046   0.0021360498         0.0051 
  291200    42939    0.010764609   0.0022059956         0.0051 
  291300    42939    0.011105285    0.002191939         0.0051 
  291400    42939    0.010596712   0.0021306561         0.0051 
  291500    42939   0.0097019401   0.0021842808         0.0051 
  291600    42939   0.0094070499   0.0020865355         0.0051 
  291700    42939   0.0084207959   0.0020709396         0.0051 
  291800    42939   0.0094677817    0.002041267         0.0051 
  291900    42939    0.010458743   0.0020353178         0.0051 
  292000    42938   0.0096794327   0.0019902896         0.0051 
  292100    42970    0.010727766   0.0019924619         0.0051 
  292200    42970    0.011121037   0.0020334074         0.0051 
  292300    42970    0.011451271   0.0020188207         0.0051 
  292400    42970    0.011043936   0.0020106985         0.0051 
  292500    42970    0.012641957   0.0020173858         0.0051 
  292600    42970    0.013966895   0.0021123532         0.0051 
  292700    42970    0.014562137   0.0021242617         0.0051 
  292800    42970    0.013635635   0.0021452692         0.0051 
  292900    42970    0.012380852   0.0021812134         0.0051 
  293000    42970    0.011620023   0.0021680488         0.0051 
  293100    42970    0.012432508   0.0021730364         0.0051 
  293200    42970    0.010843891   0.0021697276         0.0051 
  293300    42970    0.010435786   0.0021203097         0.0051 
  293400    42970   0.0092700406   0.0021432636         0.0051 
  293500    42970   0.0092698204   0.0021243006         0.0051 
  293600    42970   0.0094944056   0.0020866822         0.0051 
  293700    42970   0.0093225868   0.0020836957         0.0051 
  293800    42970    0.009350359   0.0020471118         0.0051 
  293900    42970    0.009679518   0.0020150873         0.0051 
  294000    42969   0.0093993556   0.0020375231         0.0051 
  294100    43001     0.01086688    0.002059821         0.0051 
  294200    43001    0.011626925   0.0020206817         0.0051 
  294300    43001    0.011505862    0.001964561         0.0051 
  294400    43001    0.013036904   0.0020365266         0.0051 
  294500    43001    0.011265637   0.0020620115         0.0051 
  294600    43001    0.013351612   0.0020194386         0.0051 
  294700    43001    0.010656865   0.0020338129         0.0051 
  294800    43001    0.011632484   0.0020359695         0.0051 
  294900    43001    0.011162701   0.0020257056         0.0051 
  295000    43001    0.011661108   0.0020357203         0.0051 
  295100    43001    0.010939046   0.0019795894         0.0051 
  295200    43001    0.011320552   0.0019867199         0.0051 
  295300    43001    0.010229871   0.0019849044         0.0051 
  295400    43001   0.0085093535   0.0020271812         0.0051 
  295500    43001   0.0079647946   0.0019234048         0.0051 
  295600    43000     0.00872264   0.0018396496         0.0051 
  295700    43000   0.0097023848   0.0018066561         0.0051 
  295800    43000   0.0093735876   0.0017854175         0.0051 
  295900    43000    0.010696475   0.0017418845         0.0051 
  296000    43000   0.0094538554   0.0017489246         0.0051 
  296100    43032   0.0099964232   0.0017651119         0.0051 
  296200    43032   0.0098081186   0.0018038644         0.0051 
  296300    43032   0.0091401278   0.0017799469         0.0051 
  296400    43032   0.0081108683     0.00180899         0.0051 
  296500    43031   0.0099458665   0.0018002189         0.0051 
  296600    43031    0.011188732   0.0017925241         0.0051 
  296700    43031    0.012426795   0.0019402091         0.0051 
  296800    43031    0.011664671   0.0020116563         0.0051 
  296900    43031    0.012995597   0.0019489717         0.0051 
  297000    43031    0.015223183   0.0020061294         0.0051 
  297100    43031    0.012622686   0.0021154578         0.0051 
  297200    43031    0.013201701   0.0020969887         0.0051 
  297300    43031    0.012273923   0.0020814727         0.0051 
  297400    43030    0.010464101   0.0020518696         0.0051 
  297500    43030   0.0095427549   0.0019676876         0.0051 
  297600    43030   0.0092413999   0.0019485571         0.0051 
  297700    43030    0.010644282    0.001928719         0.0051 
  297800    43030    0.012735222   0.0019088631         0.0051 
  297900    43030    0.012666742   0.0019402489         0.0051 
  298000    43030    0.011025045    0.001994891         0.0051 
  298100    43062    0.011685073   0.0020316139         0.0051 
  298200    43062    0.011822325   0.0020895645         0.0051 
  298300    43062    0.010469089   0.0020228636         0.0051 
  298400    43062    0.011765156   0.0020164924         0.0051 
  298500    43062    0.010559847   0.0020501646         0.0051 
  298600    43062   0.0097629544    0.002018248         0.0051 
  298700    43062     0.01006009   0.0019693211         0.0051 
  298800    43062   0.0098221402   0.0019594233         0.0051 
  298900    43062    0.013644866   0.0019792511         0.0051 
  299000    43062    0.012242758   0.0019997209         0.0051 
  299100    43062    0.014072524   0.0019975155         0.0051 
  299200    43062    0.013041468   0.0020004576         0.0051 
  299300    43062    0.014637681   0.0020047877         0.0051 
  299400    43062    0.011474279   0.0020803176         0.0051 
  299500    43062    0.012800846   0.0020731936         0.0051 
  299600    43062    0.011930226   0.0021277517         0.0051 
  299700    43061   0.0099020096   0.0020898386         0.0051 
  299800    43061   0.0099646042   0.0020699962         0.0051 
  299900    43061   0.0090556915   0.0020273745         0.0051 
  300000    43061   0.0094435289   0.0020146148         0.0051 
  300100    43062    0.010374569   0.0019449417         0.0051 
  300200    43062    0.010997956   0.0019091948         0.0051 
  300300    43062    0.010720036   0.0018597448         0.0051 
  300400    43062    0.010764474   0.0018464365         0.0051 
  300500    43062     0.01059583   0.0018573649         0.0051 
  300600    43062   0.0092424858   0.0018805429         0.0051 
  300700    43062    0.010930094   0.0018847086         0.0051 
  300800    43062    0.012121851    0.001885435         0.0051 
  300900    43062    0.011650153   0.0018850603         0.0051 
  301000    43062    0.012160201    0.001884374         0.0051 
  301100    43062   0.0093367875   0.0018381666         0.0051 
  301200    43062    0.008586852   0.0018985464         0.0051 
  301300    43062   0.0073834425   0.0018803579         0.0051 
  301400    43062   0.0064952501   0.0018889792         0.0051 
  301500    43062    0.006087168   0.0018482729         0.0051 
  301600    43062   0.0057064111   0.0017622544         0.0051 
  301700    43062    0.005446223   0.0017442901         0.0051 
  301800    43062   0.0051335725    0.001723212         0.0051 
  301900    43062   0.0049617093   0.0017017753         0.0051 
  302000    43062   0.0047334555   0.0016526544         0.0051 
  302100    43062   0.0045790267    0.001647585         0.0051 
  302200    43062   0.0044682668   0.0016197768         0.0051 
  302300    43062     0.00428828   0.0015756696         0.0051 
  302400    43062   0.0041364383   0.0015315638         0.0051 
  302500    43062   0.0040309273   0.0014953682         0.0051 
  302600    43062   0.0039091666    0.001450091         0.0051 
  302700    43062   0.0037948406   0.0014282299         0.0051 
  302800    43062   0.0036337047   0.0014099562         0.0051 
  302900    43062     0.00441595   0.0013931526         0.0051 
  303000    43062   0.0042951333     0.00135448         0.0051 
  303100    43062   0.0041182182   0.0013471109         0.0051 
  303200    43062   0.0040394409   0.0013350857         0.0051 
  303300    43062   0.0034666908   0.0013444904         0.0051 
  303400    43062   0.0034178842     0.00132061         0.0051 
  303500    43062   0.0033571209   0.0013066458         0.0051 
  303600    43062    0.003320844    0.001291679         0.0051 
  303700    43061   0.0032608575   0.0012667606         0.0051 
  303800    43061    0.003216658   0.0012555652         0.0051 
  303900    43061   0.0030180792    0.001239811         0.0051 
  304000    43061   0.0029938778   0.0012083721         0.0051 
  304100    43061   0.0029500828    0.001192893         0.0051 
  304200    43061   0.0028638029   0.0011661274         0.0051 
  304300    43061    0.002832134   0.0011535044         0.0051 
  304400    43061   0.0027793061   0.0011381058         0.0051 
  304500    43061   0.0027267096   0.0011218745         0.0051 
  304600    43061   0.0026909718   0.0011071939         0.0051 
  304700    43061   0.0026516209    0.001097899         0.0051 
  304800    43061    0.002602052   0.0010746707         0.0051 
  304900    43061   0.0025818446   0.0010654245         0.0051 
  305000    43061   0.0025407665   0.0010562053         0.0051 
  305100    43061   0.0025185457   0.0010438657         0.0051 
  305200    43061   0.0024750852   0.0010275647         0.0051 
  305300    43061   0.0024454742   0.0010192849         0.0051 
  305400    43061   0.0024064313   0.0010052968         0.0051 
  305500    43061   0.0023574199  0.00099030769         0.0051 
  305600    43061   0.0023274948  0.00097904284         0.0051 
  305700    43061   0.0022954596  0.00096877768         0.0051 
  305800    43061    0.002292438  0.00095800259         0.0051 
  305900    43061   0.0022467931  0.00094716077         0.0051 
  306000    43061   0.0022349066  0.00094384957         0.0051 
  306100    43061    0.002206161  0.00092834085         0.0051 
  306200    43061   0.0021900235  0.00091723956         0.0051 
